X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.500000e-04,5.000000e-07,
0,3.031250e+00,-1.250000e-01,
1,3.062500e+00,-6.250000e-02,
2,3.031250e+00,-6.250000e-02,
3,3.062500e+00,-1.875000e-01,
4,3.031250e+00,-6.250000e-02,
5,3.093750e+00,-1.250000e-01,
6,3.000000e+00,-6.250000e-02,
7,3.062500e+00,-1.250000e-01,
8,3.031250e+00,-1.250000e-01,
9,3.093750e+00,0.000000e+00,
10,3.062500e+00,-1.250000e-01,
11,3.031250e+00,-6.250000e-02,
12,3.031250e+00,-6.250000e-02,
13,3.093750e+00,-1.250000e-01,
14,3.062500e+00,-6.250000e-02,
15,3.031250e+00,-1.250000e-01,
16,3.031250e+00,-1.250000e-01,
17,3.093750e+00,-6.250000e-02,
18,3.062500e+00,-6.250000e-02,
19,3.031250e+00,-1.250000e-01,
20,3.031250e+00,-6.250000e-02,
21,3.093750e+00,-1.250000e-01,
22,3.062500e+00,-6.250000e-02,
23,3.031250e+00,-1.250000e-01,
24,3.031250e+00,-6.250000e-02,
25,3.093750e+00,-1.250000e-01,
26,3.031250e+00,-6.250000e-02,
27,3.093750e+00,-1.250000e-01,
28,3.031250e+00,-1.250000e-01,
29,3.093750e+00,-6.250000e-02,
30,3.031250e+00,-6.250000e-02,
31,3.093750e+00,-1.250000e-01,
32,3.062500e+00,-1.250000e-01,
33,3.031250e+00,0.000000e+00,
34,3.031250e+00,-1.250000e-01,
35,3.093750e+00,-6.250000e-02,
36,3.031250e+00,-1.250000e-01,
37,3.093750e+00,0.000000e+00,
38,3.031250e+00,-6.250000e-02,
39,3.093750e+00,-1.250000e-01,
40,3.031250e+00,-1.250000e-01,
41,3.093750e+00,0.000000e+00,
42,3.062500e+00,-6.250000e-02,
43,3.031250e+00,-1.250000e-01,
44,3.031250e+00,-6.250000e-02,
45,3.093750e+00,-1.250000e-01,
46,3.062500e+00,-6.250000e-02,
47,3.031250e+00,-1.250000e-01,
48,3.031250e+00,-1.250000e-01,
49,3.093750e+00,0.000000e+00,
50,3.031250e+00,-6.250000e-02,
51,3.062500e+00,-1.875000e-01,
52,3.031250e+00,-1.250000e-01,
53,3.093750e+00,0.000000e+00,
54,3.062500e+00,-1.250000e-01,
55,3.031250e+00,-6.250000e-02,
56,3.031250e+00,-1.250000e-01,
57,3.093750e+00,0.000000e+00,
58,3.031250e+00,-6.250000e-02,
59,3.093750e+00,-1.875000e-01,
60,3.031250e+00,-1.250000e-01,
61,3.125000e+00,3.687500e+00,
62,3.000000e+00,3.250000e+00,
63,3.125000e+00,-7.500000e-01,
64,3.031250e+00,-6.250000e-02,
65,3.093750e+00,-1.250000e-01,
66,3.031250e+00,-6.250000e-02,
67,3.093750e+00,-1.875000e-01,
68,3.031250e+00,-6.250000e-02,
69,3.093750e+00,-1.250000e-01,
